Province	Region	Epiyear	Epiweek	n
Chiang Rai	non-BMR	2022	29	26
Lop Buri	non-BMR	2022	29	33
Chachoengsao	non-BMR	2022	29	116
Surat Thani	non-BMR	2022	29	54
Krabi	non-BMR	2022	29	1
Phrae	non-BMR	2022	29	10
Yala	non-BMR	2022	29	12
Phatthalung	non-BMR	2022	29	5
Sa Kaeo	non-BMR	2022	29	50
Satun	non-BMR	2022	29	7
Phayao	non-BMR	2022	29	31
Kanchanaburi	non-BMR	2022	29	15
Nan	non-BMR	2022	29	8
Songkhla	non-BMR	2022	29	162
Chaiyaphum	non-BMR	2022	29	13
Trat	non-BMR	2022	29	57
Pattani	non-BMR	2022	29	5
Lamphun	non-BMR	2022	29	7
Buri Ram	non-BMR	2022	29	53
Ang Thong	non-BMR	2022	29	92
Kalasin	non-BMR	2022	29	43
Phetchaburi	non-BMR	2022	29	34
Nong Khai	non-BMR	2022	30	55
Pattani	non-BMR	2022	30	3
Phra Nakhon Si Ayutthaya	non-BMR	2022	30	17
Prachin Buri	non-BMR	2022	30	22
Sa Kaeo	non-BMR	2022	30	57
Mae Hong Son	non-BMR	2022	30	13
Rayong	non-BMR	2022	30	101
Chanthaburi	non-BMR	2022	30	41
Phayao	non-BMR	2022	30	2
Ratchaburi	non-BMR	2022	30	57
Loei	non-BMR	2022	30	13
Phetchaburi	non-BMR	2022	30	34
Nakhon Nayok	non-BMR	2022	30	53
Roi Et	non-BMR	2022	30	55
Chiang Mai	non-BMR	2022	30	131
Phichit	non-BMR	2022	30	9
Yasothon	non-BMR	2022	30	36
Phuket	non-BMR	2022	30	84
Kamphaeng Phet	non-BMR	2022	30	0
Chon Buri	non-BMR	2022	30	606
Chachoengsao	non-BMR	2022	30	61
Prachuap Khiri Khan	non-BMR	2022	30	85
Uttaradit	non-BMR	2022	30	66
Kanchanaburi	non-BMR	2022	30	11
Ang Thong	non-BMR	2022	30	60
Phetchabun	non-BMR	2022	30	40
Lamphun	non-BMR	2022	30	22
Nakhon Sawan	non-BMR	2022	30	78
Sukhothai	non-BMR	2022	30	1
Satun	non-BMR	2022	30	20
Si Sa Ket	non-BMR	2022	30	6
Lampang	non-BMR	2022	30	8
Maha Sarakham	non-BMR	2022	30	48
Surin	non-BMR	2022	30	73
Samut Songkhram	non-BMR	2022	30	7
Chumphon	non-BMR	2022	30	130
Nakhon Si Thammarat	non-BMR	2022	30	147
Krabi	non-BMR	2022	30	15
Phitsanulok	non-BMR	2022	30	85
Ranong	non-BMR	2022	30	22
Chiang Rai	non-BMR	2022	30	40
Uthai Thani	non-BMR	2022	30	90
Lop Buri	non-BMR	2022	30	15
Suphan Buri	non-BMR	2022	30	15
Surat Thani	non-BMR	2022	30	69
Amnat Charoen	non-BMR	2022	30	3
Narathiwat	non-BMR	2022	30	2
Khon Kaen	non-BMR	2022	30	259
Chaiyaphum	non-BMR	2022	30	18
Trat	non-BMR	2022	30	82
Phrae	non-BMR	2022	30	20
Bueng Kan	non-BMR	2022	30	6
Chai Nat	non-BMR	2022	30	0
Trang	non-BMR	2022	30	166
Mukdahan	non-BMR	2022	30	6
Buri Ram	non-BMR	2022	30	81
Ubon Ratchathani	non-BMR	2022	30	203
Yala	non-BMR	2022	30	5
Nan	non-BMR	2022	30	7
Nakhon Ratchasima	non-BMR	2022	30	204
Songkhla	non-BMR	2022	30	131
Udon Thani	non-BMR	2022	30	16
Nakhon Phanom	non-BMR	2022	30	18
Saraburi	non-BMR	2022	30	50
Phangnga	non-BMR	2022	30	0
Phatthalung	non-BMR	2022	30	2
Sing Buri	non-BMR	2022	30	41
Sakon Nakhon	non-BMR	2022	30	53
Kalasin	non-BMR	2022	30	77
Tak	non-BMR	2022	30	19
Nong Bua Lam Phu	non-BMR	2022	30	14
Chiang Rai	non-BMR	2022	31	24
Phetchabun	non-BMR	2022	31	78
Amnat Charoen	non-BMR	2022	31	0
Sa Kaeo	non-BMR	2022	31	77
Tak	non-BMR	2022	31	31
Ubon Ratchathani	non-BMR	2022	31	112
Phrae	non-BMR	2022	31	10
Samut Songkhram	non-BMR	2022	31	13
Nakhon Si Thammarat	non-BMR	2022	31	125
Chaiyaphum	non-BMR	2022	31	49
Phayao	non-BMR	2022	31	16
Nan	non-BMR	2022	31	2
Uttaradit	non-BMR	2022	31	37
Sakon Nakhon	non-BMR	2022	31	72
Nakhon Nayok	non-BMR	2022	31	13
Bueng Kan	non-BMR	2022	31	25
Kalasin	non-BMR	2022	31	71
Sing Buri	non-BMR	2022	31	24
Nong Bua Lam Phu	non-BMR	2022	31	17
Roi Et	non-BMR	2022	31	37
Nakhon Phanom	non-BMR	2022	31	32
Phitsanulok	non-BMR	2022	31	131
Chon Buri	non-BMR	2022	31	627
Pattani	non-BMR	2022	31	3
Ranong	non-BMR	2022	31	24
Mae Hong Son	non-BMR	2022	31	5
Surat Thani	non-BMR	2022	31	38
Chumphon	non-BMR	2022	31	192
Songkhla	non-BMR	2022	31	101
Loei	non-BMR	2022	31	23
Buri Ram	non-BMR	2022	31	137
Lamphun	non-BMR	2022	31	19
Yala	non-BMR	2022	31	10
Chachoengsao	non-BMR	2022	31	81
Lop Buri	non-BMR	2022	31	58
Maha Sarakham	non-BMR	2022	31	60
Ratchaburi	non-BMR	2022	31	60
Phetchaburi	non-BMR	2022	31	32
Udon Thani	non-BMR	2022	31	13
Trat	non-BMR	2022	31	97
Uthai Thani	non-BMR	2022	31	81
Nakhon Sawan	non-BMR	2022	31	52
Surin	non-BMR	2022	31	62
Phra Nakhon Si Ayutthaya	non-BMR	2022	31	41
Phichit	non-BMR	2022	31	14
Phuket	non-BMR	2022	31	83
Chiang Mai	non-BMR	2022	31	107
Sukhothai	non-BMR	2022	31	24
Kanchanaburi	non-BMR	2022	31	23
Prachuap Khiri Khan	non-BMR	2022	31	70
Saraburi	non-BMR	2022	31	57
Khon Kaen	non-BMR	2022	31	293
Prachin Buri	non-BMR	2022	31	43
Yasothon	non-BMR	2022	31	31
Chai Nat	non-BMR	2022	31	1
Mukdahan	non-BMR	2022	31	11
Kamphaeng Phet	non-BMR	2022	31	0
Phangnga	non-BMR	2022	31	6
Krabi	non-BMR	2022	31	12
Narathiwat	non-BMR	2022	31	11
Ang Thong	non-BMR	2022	31	49
Lampang	non-BMR	2022	31	6
Nong Khai	non-BMR	2022	31	32
Nakhon Ratchasima	non-BMR	2022	31	77
Suphan Buri	non-BMR	2022	31	17
Chanthaburi	non-BMR	2022	31	82
Satun	non-BMR	2022	31	14
Trang	non-BMR	2022	31	25
Phatthalung	non-BMR	2022	31	0
Rayong	non-BMR	2022	31	99
Si Sa Ket	non-BMR	2022	31	8
Sukhothai	non-BMR	2022	32	19
Uttaradit	non-BMR	2022	32	85
Samut Songkhram	non-BMR	2022	32	13
Phuket	non-BMR	2022	32	86
Narathiwat	non-BMR	2022	32	5
Phrae	non-BMR	2022	32	21
Prachin Buri	non-BMR	2022	32	57
Loei	non-BMR	2022	32	44
Pattani	non-BMR	2022	32	2
Uthai Thani	non-BMR	2022	32	81
Maha Sarakham	non-BMR	2022	32	50
Chaiyaphum	non-BMR	2022	32	51
Kanchanaburi	non-BMR	2022	32	17
Chon Buri	non-BMR	2022	32	545
Kamphaeng Phet	non-BMR	2022	32	0
Bueng Kan	non-BMR	2022	32	1
Chiang Rai	non-BMR	2022	32	40
Kalasin	non-BMR	2022	32	58
Buri Ram	non-BMR	2022	32	188
Chanthaburi	non-BMR	2022	32	82
Rayong	non-BMR	2022	32	68
Udon Thani	non-BMR	2022	32	19
Krabi	non-BMR	2022	32	17
Trang	non-BMR	2022	32	60
Ratchaburi	non-BMR	2022	32	74
Nakhon Phanom	non-BMR	2022	32	18
Satun	non-BMR	2022	32	16
Phetchabun	non-BMR	2022	32	45
Sakon Nakhon	non-BMR	2022	32	80
Chumphon	non-BMR	2022	32	272
Ang Thong	non-BMR	2022	32	37
Phichit	non-BMR	2022	32	8
Suphan Buri	non-BMR	2022	32	9
Chachoengsao	non-BMR	2022	32	86
Tak	non-BMR	2022	32	5
Roi Et	non-BMR	2022	32	47
Trat	non-BMR	2022	32	48
Si Sa Ket	non-BMR	2022	32	20
Yasothon	non-BMR	2022	32	4
Chiang Mai	non-BMR	2022	32	108
Surat Thani	non-BMR	2022	32	36
Nong Bua Lam Phu	non-BMR	2022	32	21
Yala	non-BMR	2022	32	29
Lop Buri	non-BMR	2022	32	57
Lampang	non-BMR	2022	32	16
Mukdahan	non-BMR	2022	32	5
Phatthalung	non-BMR	2022	32	8
Sing Buri	non-BMR	2022	32	33
Phayao	non-BMR	2022	32	3
Saraburi	non-BMR	2022	32	68
Nakhon Sawan	non-BMR	2022	32	62
Lamphun	non-BMR	2022	32	18
Songkhla	non-BMR	2022	32	127
Chai Nat	non-BMR	2022	32	0
Surin	non-BMR	2022	32	67
Phangnga	non-BMR	2022	32	10
Nakhon Ratchasima	non-BMR	2022	32	169
Nakhon Si Thammarat	non-BMR	2022	32	122
Ubon Ratchathani	non-BMR	2022	32	158
Amnat Charoen	non-BMR	2022	32	5
Phra Nakhon Si Ayutthaya	non-BMR	2022	32	31
Phetchaburi	non-BMR	2022	32	39
Nong Khai	non-BMR	2022	32	18
Ranong	non-BMR	2022	32	16
Prachuap Khiri Khan	non-BMR	2022	32	72
Mae Hong Son	non-BMR	2022	32	3
Nan	non-BMR	2022	32	7
Phitsanulok	non-BMR	2022	32	71
Khon Kaen	non-BMR	2022	32	264
Nakhon Nayok	non-BMR	2022	32	35
Sa Kaeo	non-BMR	2022	32	67
Samut Songkhram	non-BMR	2022	33	24
Lop Buri	non-BMR	2022	33	12
Chai Nat	non-BMR	2022	33	0
Nakhon Si Thammarat	non-BMR	2022	33	116
Kanchanaburi	non-BMR	2022	33	26
Sing Buri	non-BMR	2022	33	17
Chaiyaphum	non-BMR	2022	33	73
Phayao	non-BMR	2022	33	7
Sa Kaeo	non-BMR	2022	33	47
Nakhon Phanom	non-BMR	2022	33	27
Phitsanulok	non-BMR	2022	33	52
Maha Sarakham	non-BMR	2022	33	60
Chon Buri	non-BMR	2022	33	515
Nakhon Ratchasima	non-BMR	2022	33	173
Phetchaburi	non-BMR	2022	33	57
Si Sa Ket	non-BMR	2022	33	5
Phatthalung	non-BMR	2022	33	1
Amnat Charoen	non-BMR	2022	33	1
Buri Ram	non-BMR	2022	33	155
Sakon Nakhon	non-BMR	2022	33	33
Surin	non-BMR	2022	33	83
Nan	non-BMR	2022	33	5
Chachoengsao	non-BMR	2022	33	61
Roi Et	non-BMR	2022	33	70
Phuket	non-BMR	2022	33	64
Surat Thani	non-BMR	2022	33	39
Chiang Mai	non-BMR	2022	33	70
Chiang Rai	non-BMR	2022	33	53
Ang Thong	non-BMR	2022	33	44
Udon Thani	non-BMR	2022	33	56
Uttaradit	non-BMR	2022	33	47
Krabi	non-BMR	2022	33	50
Chumphon	non-BMR	2022	33	160
Chanthaburi	non-BMR	2022	33	70
Ubon Ratchathani	non-BMR	2022	33	166
Uthai Thani	non-BMR	2022	33	44
Prachuap Khiri Khan	non-BMR	2022	33	76
Yala	non-BMR	2022	33	16
Saraburi	non-BMR	2022	33	82
Trat	non-BMR	2022	33	28
Phetchabun	non-BMR	2022	33	54
Nakhon Sawan	non-BMR	2022	33	47
Trang	non-BMR	2022	33	50
Mae Hong Son	non-BMR	2022	33	10
Tak	non-BMR	2022	33	5
Rayong	non-BMR	2022	33	74
Narathiwat	non-BMR	2022	33	5
Phrae	non-BMR	2022	33	9
Nong Khai	non-BMR	2022	33	15
Nong Bua Lam Phu	non-BMR	2022	33	9
Phra Nakhon Si Ayutthaya	non-BMR	2022	33	23
Phichit	non-BMR	2022	33	4
Loei	non-BMR	2022	33	30
Nakhon Nayok	non-BMR	2022	33	50
Songkhla	non-BMR	2022	33	142
Lamphun	non-BMR	2022	33	11
Khon Kaen	non-BMR	2022	33	234
Suphan Buri	non-BMR	2022	33	12
Bueng Kan	non-BMR	2022	33	2
Prachin Buri	non-BMR	2022	33	38
Satun	non-BMR	2022	33	20
Kamphaeng Phet	non-BMR	2022	33	0
Sukhothai	non-BMR	2022	33	2
Mukdahan	non-BMR	2022	33	13
Phangnga	non-BMR	2022	33	1
Ranong	non-BMR	2022	33	20
Ratchaburi	non-BMR	2022	33	53
Pattani	non-BMR	2022	33	7
Kalasin	non-BMR	2022	33	85
Lampang	non-BMR	2022	33	33
Yasothon	non-BMR	2022	33	15
Chumphon	non-BMR	2022	34	84
Roi Et	non-BMR	2022	34	42
Phichit	non-BMR	2022	34	7
Phangnga	non-BMR	2022	34	0
Sa Kaeo	non-BMR	2022	34	38
Trat	non-BMR	2022	34	66
Ubon Ratchathani	non-BMR	2022	34	112
Ranong	non-BMR	2022	34	13
Nakhon Nayok	non-BMR	2022	34	55
Mae Hong Son	non-BMR	2022	34	12
Sakon Nakhon	non-BMR	2022	34	60
Yala	non-BMR	2022	34	19
Nong Bua Lam Phu	non-BMR	2022	34	13
Chon Buri	non-BMR	2022	34	402
Nong Khai	non-BMR	2022	34	10
Phayao	non-BMR	2022	34	12
Prachin Buri	non-BMR	2022	34	26
Chai Nat	non-BMR	2022	34	0
Nakhon Sawan	non-BMR	2022	34	52
Uttaradit	non-BMR	2022	34	54
Phitsanulok	non-BMR	2022	34	58
Phatthalung	non-BMR	2022	34	1
Phrae	non-BMR	2022	34	51
Mukdahan	non-BMR	2022	34	9
Narathiwat	non-BMR	2022	34	4
Saraburi	non-BMR	2022	34	77
Loei	non-BMR	2022	34	28
Sukhothai	non-BMR	2022	34	12
Phra Nakhon Si Ayutthaya	non-BMR	2022	34	27
Sing Buri	non-BMR	2022	34	22
Surat Thani	non-BMR	2022	34	31
Songkhla	non-BMR	2022	34	104
Chiang Rai	non-BMR	2022	34	36
Lop Buri	non-BMR	2022	34	27
Amnat Charoen	non-BMR	2022	34	0
Uthai Thani	non-BMR	2022	34	49
Bueng Kan	non-BMR	2022	34	1
Ang Thong	non-BMR	2022	34	34
Suphan Buri	non-BMR	2022	34	22
Si Sa Ket	non-BMR	2022	34	5
Samut Songkhram	non-BMR	2022	34	15
Chachoengsao	non-BMR	2022	34	52
Trang	non-BMR	2022	34	37
Kalasin	non-BMR	2022	34	58
Nakhon Si Thammarat	non-BMR	2022	34	55
Udon Thani	non-BMR	2022	34	25
Yasothon	non-BMR	2022	34	7
Nakhon Phanom	non-BMR	2022	34	30
Kanchanaburi	non-BMR	2022	34	28
Kamphaeng Phet	non-BMR	2022	34	0
Prachuap Khiri Khan	non-BMR	2022	34	76
Chanthaburi	non-BMR	2022	34	70
Tak	non-BMR	2022	34	16
Khon Kaen	non-BMR	2022	34	180
Surin	non-BMR	2022	34	100
Satun	non-BMR	2022	34	8
Rayong	non-BMR	2022	34	82
Phetchabun	non-BMR	2022	34	61
Buri Ram	non-BMR	2022	34	130
Chaiyaphum	non-BMR	2022	34	27
Phuket	non-BMR	2022	34	47
Pattani	non-BMR	2022	34	1
Nan	non-BMR	2022	34	6
Nakhon Ratchasima	non-BMR	2022	34	150
Chiang Mai	non-BMR	2022	34	90
Maha Sarakham	non-BMR	2022	34	49
Lamphun	non-BMR	2022	34	14
Ratchaburi	non-BMR	2022	34	68
Lampang	non-BMR	2022	34	25
Krabi	non-BMR	2022	34	52
Phetchaburi	non-BMR	2022	34	34
Nakhon Phanom	non-BMR	2022	35	23
Pattani	non-BMR	2022	35	0
Nakhon Sawan	non-BMR	2022	35	36
Phuket	non-BMR	2022	35	41
Sing Buri	non-BMR	2022	35	17
Khon Kaen	non-BMR	2022	35	177
Kanchanaburi	non-BMR	2022	35	74
Trat	non-BMR	2022	35	64
Nong Khai	non-BMR	2022	35	12
Lop Buri	non-BMR	2022	35	61
Yala	non-BMR	2022	35	5
Buri Ram	non-BMR	2022	35	140
Phitsanulok	non-BMR	2022	35	28
Nakhon Ratchasima	non-BMR	2022	35	167
Phichit	non-BMR	2022	35	0
Uttaradit	non-BMR	2022	35	39
Ang Thong	non-BMR	2022	35	23
Narathiwat	non-BMR	2022	35	3
Phra Nakhon Si Ayutthaya	non-BMR	2022	35	26
Songkhla	non-BMR	2022	35	128
Tak	non-BMR	2022	35	30
Krabi	non-BMR	2022	35	13
Mukdahan	non-BMR	2022	35	9
Loei	non-BMR	2022	35	23
Si Sa Ket	non-BMR	2022	35	4
Amnat Charoen	non-BMR	2022	35	1
Samut Songkhram	non-BMR	2022	35	11
Chon Buri	non-BMR	2022	35	374
Udon Thani	non-BMR	2022	35	27
Suphan Buri	non-BMR	2022	35	25
Nan	non-BMR	2022	35	3
Surin	non-BMR	2022	35	173
Phangnga	non-BMR	2022	35	0
Phetchabun	non-BMR	2022	35	124
Kamphaeng Phet	non-BMR	2022	35	0
Sukhothai	non-BMR	2022	35	17
Bueng Kan	non-BMR	2022	35	0
Prachin Buri	non-BMR	2022	35	82
Nakhon Si Thammarat	non-BMR	2022	35	114
Ranong	non-BMR	2022	35	20
Chiang Rai	non-BMR	2022	35	105
Nong Bua Lam Phu	non-BMR	2022	35	5
Saraburi	non-BMR	2022	35	57
Ubon Ratchathani	non-BMR	2022	35	168
Chachoengsao	non-BMR	2022	35	51
Kalasin	non-BMR	2022	35	71
Nakhon Nayok	non-BMR	2022	35	24
Phrae	non-BMR	2022	35	17
Trang	non-BMR	2022	35	40
Sakon Nakhon	non-BMR	2022	35	20
Maha Sarakham	non-BMR	2022	35	40
Lamphun	non-BMR	2022	35	89
Prachuap Khiri Khan	non-BMR	2022	35	38
Chiang Mai	non-BMR	2022	35	53
Chaiyaphum	non-BMR	2022	35	24
Roi Et	non-BMR	2022	35	39
Lampang	non-BMR	2022	35	26
Yasothon	non-BMR	2022	35	18
Phetchaburi	non-BMR	2022	35	38
Chanthaburi	non-BMR	2022	35	99
Chai Nat	non-BMR	2022	35	0
Ratchaburi	non-BMR	2022	35	127
Sa Kaeo	non-BMR	2022	35	28
Mae Hong Son	non-BMR	2022	35	5
Phayao	non-BMR	2022	35	8
Chumphon	non-BMR	2022	35	102
Surat Thani	non-BMR	2022	35	70
Phatthalung	non-BMR	2022	35	4
Uthai Thani	non-BMR	2022	35	46
Satun	non-BMR	2022	35	4
Rayong	non-BMR	2022	35	57
Phangnga	non-BMR	2022	36	7
Amnat Charoen	non-BMR	2022	36	0
Chai Nat	non-BMR	2022	36	0
Maha Sarakham	non-BMR	2022	36	27
Chon Buri	non-BMR	2022	36	275
Nong Bua Lam Phu	non-BMR	2022	36	43
Roi Et	non-BMR	2022	36	30
Udon Thani	non-BMR	2022	36	24
Phetchabun	non-BMR	2022	36	25
Phitsanulok	non-BMR	2022	36	30
Tak	non-BMR	2022	36	20
Nakhon Ratchasima	non-BMR	2022	36	133
Phra Nakhon Si Ayutthaya	non-BMR	2022	36	12
Phatthalung	non-BMR	2022	36	0
Phayao	non-BMR	2022	36	3
Phuket	non-BMR	2022	36	54
Krabi	non-BMR	2022	36	39
Nan	non-BMR	2022	36	1
Ang Thong	non-BMR	2022	36	11
Trat	non-BMR	2022	36	36
Nong Khai	non-BMR	2022	36	18
Prachuap Khiri Khan	non-BMR	2022	36	38
Lampang	non-BMR	2022	36	8
Rayong	non-BMR	2022	36	35
Khon Kaen	non-BMR	2022	36	145
Phrae	non-BMR	2022	36	14
Uthai Thani	non-BMR	2022	36	31
Chaiyaphum	non-BMR	2022	36	32
Chanthaburi	non-BMR	2022	36	100
Sakon Nakhon	non-BMR	2022	36	16
Ubon Ratchathani	non-BMR	2022	36	138
Bueng Kan	non-BMR	2022	36	0
Si Sa Ket	non-BMR	2022	36	4
Narathiwat	non-BMR	2022	36	16
Loei	non-BMR	2022	36	31
Lop Buri	non-BMR	2022	36	62
Kalasin	non-BMR	2022	36	36
Sing Buri	non-BMR	2022	36	16
Songkhla	non-BMR	2022	36	81
Mae Hong Son	non-BMR	2022	36	1
Sukhothai	non-BMR	2022	36	0
Surin	non-BMR	2022	36	87
Prachin Buri	non-BMR	2022	36	30
Ratchaburi	non-BMR	2022	36	48
Nakhon Si Thammarat	non-BMR	2022	36	44
Sa Kaeo	non-BMR	2022	36	64
Trang	non-BMR	2022	36	31
Buri Ram	non-BMR	2022	36	114
Nakhon Phanom	non-BMR	2022	36	32
Samut Songkhram	non-BMR	2022	36	9
Chiang Mai	non-BMR	2022	36	46
Pattani	non-BMR	2022	36	6
Yasothon	non-BMR	2022	36	22
Kamphaeng Phet	non-BMR	2022	36	0
Ranong	non-BMR	2022	36	11
Mukdahan	non-BMR	2022	36	9
Saraburi	non-BMR	2022	36	52
Nakhon Sawan	non-BMR	2022	36	74
Satun	non-BMR	2022	36	7
Lamphun	non-BMR	2022	36	82
Phichit	non-BMR	2022	36	5
Chiang Rai	non-BMR	2022	36	45
Phetchaburi	non-BMR	2022	36	27
Chumphon	non-BMR	2022	36	92
Kanchanaburi	non-BMR	2022	36	54
Yala	non-BMR	2022	36	6
Suphan Buri	non-BMR	2022	36	147
Chachoengsao	non-BMR	2022	36	52
Nakhon Nayok	non-BMR	2022	36	11
Uttaradit	non-BMR	2022	36	45
Surat Thani	non-BMR	2022	36	37
Chiang Rai	non-BMR	2022	37	40
Chachoengsao	non-BMR	2022	37	81
Phayao	non-BMR	2022	37	5
Maha Sarakham	non-BMR	2022	37	41
Narathiwat	non-BMR	2022	37	4
Trat	non-BMR	2022	37	17
Phetchabun	non-BMR	2022	37	33
Phatthalung	non-BMR	2022	37	0
Kalasin	non-BMR	2022	37	36
Phuket	non-BMR	2022	37	23
Sakon Nakhon	non-BMR	2022	37	23
Phrae	non-BMR	2022	37	14
Pattani	non-BMR	2022	37	4
Samut Songkhram	non-BMR	2022	37	10
Nakhon Ratchasima	non-BMR	2022	37	121
Chumphon	non-BMR	2022	37	55
Ubon Ratchathani	non-BMR	2022	37	281
Lamphun	non-BMR	2022	37	71
Sa Kaeo	non-BMR	2022	37	35
Uttaradit	non-BMR	2022	37	38
Uthai Thani	non-BMR	2022	37	33
Nakhon Sawan	non-BMR	2022	37	52
Prachuap Khiri Khan	non-BMR	2022	37	38
Kanchanaburi	non-BMR	2022	37	73
Nong Bua Lam Phu	non-BMR	2022	37	7
Songkhla	non-BMR	2022	37	62
Yala	non-BMR	2022	37	8
Nong Khai	non-BMR	2022	37	9
Udon Thani	non-BMR	2022	37	61
Krabi	non-BMR	2022	37	18
Phitsanulok	non-BMR	2022	37	28
Chai Nat	non-BMR	2022	37	0
Mae Hong Son	non-BMR	2022	37	5
Chaiyaphum	non-BMR	2022	37	21
Lampang	non-BMR	2022	37	28
Phra Nakhon Si Ayutthaya	non-BMR	2022	37	12
Surat Thani	non-BMR	2022	37	26
Si Sa Ket	non-BMR	2022	37	15
Kamphaeng Phet	non-BMR	2022	37	0
Amnat Charoen	non-BMR	2022	37	7
Phichit	non-BMR	2022	37	5
Sukhothai	non-BMR	2022	37	0
Roi Et	non-BMR	2022	37	40
Sing Buri	non-BMR	2022	37	16
Yasothon	non-BMR	2022	37	21
Trang	non-BMR	2022	37	32
Lop Buri	non-BMR	2022	37	17
Bueng Kan	non-BMR	2022	37	0
Ratchaburi	non-BMR	2022	37	41
Suphan Buri	non-BMR	2022	37	189
Tak	non-BMR	2022	37	46
Khon Kaen	non-BMR	2022	37	140
Ranong	non-BMR	2022	37	13
Chiang Mai	non-BMR	2022	37	42
Nakhon Si Thammarat	non-BMR	2022	37	23
Mukdahan	non-BMR	2022	37	23
Nakhon Nayok	non-BMR	2022	37	34
Chanthaburi	non-BMR	2022	37	86
Chon Buri	non-BMR	2022	37	282
Phangnga	non-BMR	2022	37	1
Rayong	non-BMR	2022	37	59
Prachin Buri	non-BMR	2022	37	40
Surin	non-BMR	2022	37	111
Ang Thong	non-BMR	2022	37	15
Phetchaburi	non-BMR	2022	37	5
Nakhon Phanom	non-BMR	2022	37	22
Satun	non-BMR	2022	37	5
Nan	non-BMR	2022	37	2
Saraburi	non-BMR	2022	37	46
Buri Ram	non-BMR	2022	37	86
Loei	non-BMR	2022	37	25
Nong Bua Lam Phu	non-BMR	2022	38	11
Chachoengsao	non-BMR	2022	38	77
Narathiwat	non-BMR	2022	38	5
Nakhon Ratchasima	non-BMR	2022	38	70
Phuket	non-BMR	2022	38	14
Prachin Buri	non-BMR	2022	38	18
Chumphon	non-BMR	2022	38	46
Phetchabun	non-BMR	2022	38	10
Nakhon Nayok	non-BMR	2022	38	13
Phra Nakhon Si Ayutthaya	non-BMR	2022	38	7
Saraburi	non-BMR	2022	38	23
Maha Sarakham	non-BMR	2022	38	40
Phichit	non-BMR	2022	38	4
Nakhon Phanom	non-BMR	2022	38	40
Surat Thani	non-BMR	2022	38	21
Loei	non-BMR	2022	38	14
Chai Nat	non-BMR	2022	38	6
Krabi	non-BMR	2022	38	27
Phrae	non-BMR	2022	38	8
Udon Thani	non-BMR	2022	38	7
Prachuap Khiri Khan	non-BMR	2022	38	28
Chaiyaphum	non-BMR	2022	38	12
Chon Buri	non-BMR	2022	38	232
Lampang	non-BMR	2022	38	9
Mukdahan	non-BMR	2022	38	13
Bueng Kan	non-BMR	2022	38	2
Trang	non-BMR	2022	38	10
Lop Buri	non-BMR	2022	38	11
Chanthaburi	non-BMR	2022	38	57
Lamphun	non-BMR	2022	38	72
Samut Songkhram	non-BMR	2022	38	6
Surin	non-BMR	2022	38	62
Amnat Charoen	non-BMR	2022	38	3
Songkhla	non-BMR	2022	38	54
Kalasin	non-BMR	2022	38	22
Satun	non-BMR	2022	38	10
Sukhothai	non-BMR	2022	38	63
Suphan Buri	non-BMR	2022	38	282
Ubon Ratchathani	non-BMR	2022	38	117
Ang Thong	non-BMR	2022	38	12
Sa Kaeo	non-BMR	2022	38	52
Uthai Thani	non-BMR	2022	38	38
Buri Ram	non-BMR	2022	38	86
Nakhon Sawan	non-BMR	2022	38	34
Sing Buri	non-BMR	2022	38	9
Chiang Mai	non-BMR	2022	38	21
Si Sa Ket	non-BMR	2022	38	18
Khon Kaen	non-BMR	2022	38	124
Kamphaeng Phet	non-BMR	2022	38	4
Ranong	non-BMR	2022	38	10
Trat	non-BMR	2022	38	17
Chiang Rai	non-BMR	2022	38	25
Tak	non-BMR	2022	38	33
Phangnga	non-BMR	2022	38	0
Uttaradit	non-BMR	2022	38	34
Pattani	non-BMR	2022	38	8
Nan	non-BMR	2022	38	1
Rayong	non-BMR	2022	38	102
Phayao	non-BMR	2022	38	0
Phatthalung	non-BMR	2022	38	3
Yala	non-BMR	2022	38	8
Ratchaburi	non-BMR	2022	38	32
Nakhon Si Thammarat	non-BMR	2022	38	41
Phetchaburi	non-BMR	2022	38	29
Roi Et	non-BMR	2022	38	32
Yasothon	non-BMR	2022	38	17
Kanchanaburi	non-BMR	2022	38	24
Sakon Nakhon	non-BMR	2022	38	23
Phitsanulok	non-BMR	2022	38	26
Mae Hong Son	non-BMR	2022	38	2
Nong Khai	non-BMR	2022	38	3
Phatthalung	non-BMR	2022	39	2
Yala	non-BMR	2022	39	3
Songkhla	non-BMR	2022	39	61
Nong Khai	non-BMR	2022	39	38
Si Sa Ket	non-BMR	2022	39	11
Ubon Ratchathani	non-BMR	2022	39	76
Ranong	non-BMR	2022	39	4
Trang	non-BMR	2022	39	5
Phitsanulok	non-BMR	2022	39	35
Trat	non-BMR	2022	39	22
Lampang	non-BMR	2022	39	15
Phichit	non-BMR	2022	39	6
Sing Buri	non-BMR	2022	39	8
Chumphon	non-BMR	2022	39	27
Sukhothai	non-BMR	2022	39	0
Nakhon Si Thammarat	non-BMR	2022	39	25
Chachoengsao	non-BMR	2022	39	76
Amnat Charoen	non-BMR	2022	39	0
Uttaradit	non-BMR	2022	39	34
Kamphaeng Phet	non-BMR	2022	39	0
Tak	non-BMR	2022	39	45
Nakhon Nayok	non-BMR	2022	39	20
Rayong	non-BMR	2022	39	21
Chanthaburi	non-BMR	2022	39	60
